Index,Holder,Week,Age,Customer Age,Active Sum,Average Long GIC Rate,Average Long GIC Rank,Average Short GIC Rate,Average Short GIC Rank,SAV,SAV Rank,Average CSH Rate,Average CSH Rank,Average Contract,Average Interest,Average Term,Balance,Average Balance,Balance Volatility,Time to Balance,Average Number of Transactions,Average Transaction Average,Average Time to Transaction,GIC Purchase,GIC Renewal
17576,57711,36,43717,43717,2,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,0,0,0,0,0,0,0,0,33534.55,1827,FALSE,FALSE
17577,57757,36,27734,2994,4,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,0,0,0,-8000,-428.08,25.59,22.75,0.5,0,0,FALSE,FALSE
17578,57760,36,43717,43717,3,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,24529.64,2.72,365.5,0,0,0,0,1.5,24529.64,365.5,FALSE,FALSE
17579,57844,36,43717,43717,5,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,8970.18,2.75,1826,0,0,0,0,0,3742.55,913,FALSE,FALSE
17580,57891,36,43717,43717,4,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,5539.6,2.62,548,0,0,0,0,1,2861.89,274.5,FALSE,FALSE
17581,57944,36,43717,43717,6,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,46994.24,2.54,366.5,0,0,0,0,0.57,35524.39,314.14,FALSE,FALSE
17582,58019,36,43717,43717,4,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,56258.23,2.17,60,0,0,0,0,0.57,56104.71,60.57,FALSE,FALSE
17583,58036,36,43717,43717,11,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,0,0,0,0,0,0,0,0,10445.11,1565.57,FALSE,FALSE
17584,58060,36,43717,43717,1,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,0,0,0,-6,-0.52,1.71,14.29,0,0,0,FALSE,FALSE
17585,58075,36,43717,43717,9,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
17586,58235,36,43717,43717,7,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,0,0,0,0,0,0,0,0,11871.9,1004.75,FALSE,FALSE
17587,58278,36,43717,43717,9,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,25000,2.45,1096,0,0,0,0,0.25,2630.1,365.25,FALSE,FALSE
17588,58329,36,43717,43717,7,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,2147.48,2.15,1190,3.86,3.93,0.26,30.33,0.8,1019.22,348.6,FALSE,FALSE
17589,58356,36,43717,43717,19,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,4982.33,2.74,1481.78,1000,3322.6,58.48,9.25,0.44,4368.77,1278.69,FALSE,FALSE
17590,58599,36,43717,43717,8,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,0,0,0,0,0,0,0,0,5272.43,183.25,FALSE,FALSE
17591,58636,36,43717,43717,4,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,85000,3.05,1826,0.16,5882.44,89.64,22.75,0.5,3000,913,FALSE,FALSE
17592,58638,36,43717,43717,5,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,21366.42,2.75,913.5,0,0,0,0,0.4,15151.51,803.6,FALSE,FALSE
17593,58639,36,43717,43717,3,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,0,0,0,0,0,0,0,0,78732.75,366,FALSE,FALSE
17594,58640,36,43717,43717,17,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,22501.58,2.19,57.3,10,18.43,3.08,15.17,0.72,23898.38,53.2,FALSE,FALSE
17595,58825,36,30304,2994,15,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,0,0,0,27.74,28.25,0.7,30.33,0,11285.81,936.06,FALSE,FALSE
17596,59376,36,43717,43717,8,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,14000,3,1827,0,0.02,0.07,22.75,0.33,33820.27,669.67,FALSE,FALSE
17597,59761,36,43717,43717,4,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,163.49,2.17,60.67,0,0,0,0,0.57,163.05,60.57,FALSE,FALSE
17598,59768,36,43717,43717,1,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
17599,60354,36,43717,43717,4,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,26731.37,2.82,1400.33,0,0,0,0,1,0,0,FALSE,FALSE
17600,60403,36,43717,43717,5,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,25000,2.25,547,5.54,5.64,0.31,30.33,0.33,21616.88,609,FALSE,FALSE
17601,60777,36,43717,43717,8,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,18988.67,2.77,365.5,0,0,0,0,0.18,16102.46,598.55,FALSE,FALSE
17602,60865,36,43717,43717,12,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,20310,2.83,366.5,0,0,0,0,0.17,0,0,FALSE,FALSE
17603,60872,36,43717,43717,2,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,0,0,0,0,0,0,0,0,35849.65,1827,FALSE,FALSE
17604,60944,36,43717,43717,17,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,10903.54,2.51,582.75,15000,1982.89,52.1,12,0.56,7659.07,907.75,FALSE,FALSE
17605,61182,36,43717,43717,2,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
17606,61213,36,43717,43717,1,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,0,0,0,0,0,0,0,0,15301.7,365.5,FALSE,FALSE
17607,61288,36,43717,43717,4,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,0,0,0,0,0,0,0,0,14510.8,1461,FALSE,FALSE
17608,61374,36,43717,43717,9,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,52036.98,2.54,411,48363,8629.39,132.8,15.17,0.57,0,0,FALSE,FALSE
17609,61585,36,43717,43717,5,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,0,0,0,0,0,0,0,0,16348.61,1217.33,FALSE,FALSE
17610,61702,36,43717,43717,7,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,11000,3.05,1826,0,0,0,0,0.17,5979.34,1340.33,FALSE,FALSE
17611,61776,36,43717,43717,3,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
17612,61787,36,43717,43717,5,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,5000,3.05,1826,0,0,0,0,0.5,0,0,FALSE,FALSE
17613,61792,36,43717,43717,1,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,0,0,0,0,0,0,0,0,5838.14,365.5,FALSE,FALSE
17614,61877,36,43717,43717,3,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,49423.2,2.55,366,0,0,0,0,0.67,0,0,FALSE,FALSE
17615,61927,36,43717,43717,8,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,0,0,0,0,0,0,0,0,14737.71,252.25,FALSE,FALSE
17616,62067,36,43717,43717,17,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,19060,2.54,804.4,0.03,4676.7,82.39,11.38,0.33,880.67,268.07,FALSE,FALSE
17617,62164,36,43717,43717,4,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,10000,2.6,546,0,0,0,0,0,0,0,FALSE,FALSE
17618,62267,36,43717,43717,1,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,8565.3,3.1,731,0,0,0,0,0,8565.3,731,FALSE,FALSE
17619,62268,36,43717,43717,6,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,15619.31,2.66,548.75,0,0,0,0,0.83,3919.19,548.83,FALSE,FALSE
17620,62393,36,43717,43717,5,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,0,0,0,0,0,0,0,0,6281.71,1826.22,FALSE,FALSE
17621,62449,36,43717,43717,7,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,18876.19,2.75,929,0,0,0,0,0,11639.79,692,FALSE,FALSE
17622,62450,36,43717,43717,4,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,0,0,0,0,0,0,0,0,7741.3,1826.14,FALSE,FALSE
17623,62456,36,43717,43717,38,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,8151,2.46,444.2,9.62,9.8,0.41,30.33,0.21,4076.04,175.53,FALSE,FALSE
17624,62483,36,43717,43717,1,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,0,0,0,0,0,0,0,0,9460.38,366.5,FALSE,FALSE
17625,62601,36,26191,2994,13,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,17652.64,2.85,536,0.01,0.01,0,30.33,0,7312.49,433.85,FALSE,FALSE
17626,62681,36,43717,43717,6,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,0,0,0,0,0,0,0,0,1000,304.33,FALSE,FALSE
17627,62724,36,43717,43717,11,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,13786.16,2.36,715,0.16,559.65,48.86,3,0.5,7824.94,791.12,FALSE,FALSE
17628,62756,36,43717,43717,6,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,30000,2.55,547,29.36,4738.04,81.47,22.75,0.5,0,0,FALSE,FALSE
17629,62942,36,43717,43717,6,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,0,0,0,0,0,0,0,0,12248.29,365.67,FALSE,FALSE
17630,63035,36,43717,43717,4,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,0,0,0,5000,2964.67,62.08,18.2,0,6218.31,1826.5,FALSE,FALSE
17631,63132,36,43717,43717,1,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,0,0,0,0,0,0,0,0,25309.83,366.5,FALSE,FALSE
17632,63168,36,43717,43717,1,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,0,0,0,0,0,0,0,0,3009.26,366.5,FALSE,FALSE
17633,63363,36,43717,43717,1,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,0,0,0,0,0,0,0,0,10010.44,366.5,FALSE,FALSE
17634,63503,36,43717,43717,5,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,0,0,0,0,0,0,0,0,7161.98,1826.8,FALSE,FALSE
17635,63507,36,20986,2994,9,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,18325,2.92,1827,0,0,0,0,0.22,12233.3,1420.89,FALSE,FALSE
17636,63534,36,28768,2994,3,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,50000,2.85,1827,0,591.13,29.2,16,1,0,0,FALSE,FALSE
17637,63782,36,25775,2994,17,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,20892.96,2.25,289.5,56.94,-195.64,18.66,34.71,0.13,9159.52,379.6,FALSE,FALSE
17638,63809,36,43717,43717,2,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,0,0,0,0,0,0,0,0,2556.59,609,FALSE,FALSE
17639,63911,36,43717,43717,2,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,85860.06,2.55,1096,0,0,0,0,1,85860.06,1096,FALSE,FALSE
17640,63912,36,43717,43717,3,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,50865.84,2.8,766,0,0,0,0,0.33,39154.92,1119.33,FALSE,FALSE
17641,63990,36,43717,43717,4,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,15440.86,2.88,1700,0,0,0,0,1.33,15440.86,1700,FALSE,FALSE
17642,63997,36,24758,2994,16,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,15403.03,2.91,1409.43,68563.34,53748.43,144.31,28.62,0.78,7230.85,589.22,FALSE,FALSE
17643,64016,36,43717,43717,3,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,0,0,0,0,0,0,0,0,20890.41,1023.4,FALSE,FALSE
17644,64026,36,43717,43717,2,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
17645,64056,36,43717,43717,14,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,17301.34,2.91,1375,0,0,0,0,0.14,13316.76,1274,FALSE,FALSE
17646,64070,36,43717,43717,2,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,20115.23,2.55,549,0,0,0,0,1,19676.82,549,FALSE,FALSE
17647,64111,36,43717,43717,2,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,0,0,0,38.19,38.9,0.82,30.33,0,0,0,FALSE,FALSE
17648,64284,36,43717,43717,6,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,26274.2,2.75,1627.5,0,0,0,0,0,9673.62,1320.12,FALSE,FALSE
17649,64290,36,43717,43717,19,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,5782.2,2.38,318.5,68.04,69.29,1.1,30.33,0.18,4921.53,286.5,FALSE,FALSE
17650,64435,36,43717,43717,6,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,25300,2.3,1095,10.23,5361.65,80.18,15.83,1,0,0,FALSE,FALSE
17651,64436,36,43717,43717,2,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
17652,64438,36,43717,43717,2,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,0,0,0,0,0,0,0,0,41695.79,1095.5,FALSE,FALSE
17653,64589,36,43717,43717,1,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,0,0,0,0,0,0,0,0,4841.27,366,FALSE,FALSE
17654,64870,36,43717,43717,4,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,0,0,0,0,0,0,0,2,16456.42,1826,FALSE,FALSE
17655,65038,36,43717,43717,1,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,0,0,0,0,0,0,0,0,11487.65,1827,FALSE,FALSE
17656,65134,36,43717,43717,8,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,0,0,0,62.21,236.45,15.86,26.25,0.11,19611.65,1826.11,FALSE,FALSE
17657,65135,36,43717,43717,7,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,39229.11,2.77,1061,10.18,10.37,0.42,30.33,0,14643.25,825,FALSE,FALSE
17658,65265,36,43717,43717,2,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,0,0,0,17.11,17.42,0.55,30.33,0,5576.05,366.5,FALSE,FALSE
17659,65285,36,43717,43717,2,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,45179.64,2.3,546.5,0,0,0,0,0,0,0,FALSE,FALSE
17660,65319,36,43717,43717,2,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,0,0,0,0,0,0,0,0,15981.17,1339,FALSE,FALSE
17661,65324,36,43717,43717,1,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,0,0,0,0,0,0,0,0,5938.01,1826,FALSE,FALSE
17662,65350,36,43717,43717,3,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,0,0,0,0,0,0,0,0,5270.44,365.17,FALSE,FALSE
17663,65376,36,43717,43717,2,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,10039.86,3,365,0,0,0,0,1,10039.86,365,FALSE,FALSE
17664,65381,36,43717,43717,13,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,7962.53,2.97,1826.64,27.38,3288.33,68.78,27.75,1,6144.35,1660.64,FALSE,FALSE
17665,65398,36,43717,43717,6,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,1274.95,2.95,1827,0,0,0,0,0.33,424.98,609,FALSE,FALSE
17666,65462,36,43717,43717,4,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,97229.84,2.17,60,0,0,0,0,0.57,96964.53,60.57,FALSE,FALSE
17667,65637,36,43717,43717,2,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,0,0,0,0,0,0,0,0,9069.09,913.5,FALSE,FALSE
17668,65888,36,43717,43717,2,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,10000,2.9,1827,0,0,0,0,1,0,0,FALSE,FALSE
17669,65987,36,43717,43717,22,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,9980.44,2.72,1126.83,25000,4465.67,79.92,22.75,0.32,9419.38,840.64,FALSE,FALSE
17670,66003,36,43717,43717,5,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,4000,2.1,61,0,0,0,0,0.43,3428.57,52,FALSE,FALSE
17671,66051,36,43717,43717,8,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,2500,2.75,365.5,0,0,0,0,0.43,0,0,FALSE,FALSE
17672,66063,36,25190,2994,5,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,62500,2.92,1827,147.76,-3430.61,69.95,22.75,0.5,4241.07,456.75,FALSE,FALSE
17673,66071,36,43717,43717,1,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,50000,2.85,1827,0,0,0,0,1,0,0,FALSE,FALSE
17674,66109,36,43717,43717,9,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,12833.2,2.49,457.75,0,0,0,0,0.45,10753.03,498.64,FALSE,TRUE
17675,66113,36,43717,43717,23,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,13600.58,2.76,1156.44,378.08,7104.67,94.34,14.86,0.61,3542.83,476.72,FALSE,FALSE
17676,66299,36,43717,43717,3,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,18913.75,2.47,1095.5,0,0,0,0,1.5,18913.75,1095.5,FALSE,FALSE
17677,66337,36,-3549,2994,5,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,13068.65,2.58,549.5,0,0,0,0,0.8,3450.04,292.2,FALSE,FALSE
17678,66448,36,43717,43717,5,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,13223.05,1.9,60,0,0,0,0,0,7519.56,142.33,FALSE,FALSE
17679,66466,36,43717,43717,1,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
17680,66491,36,43717,43717,1,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,0,0,0,0,0,0,0,0,12473.89,365,FALSE,FALSE
17681,66797,36,43717,43717,2,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,10000,3.05,1827,0,0,0,0,1,0,0,FALSE,FALSE
17682,66830,36,43717,43717,2,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
17683,66938,36,43717,43717,1,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
17684,67005,36,24033,2994,16,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,23044.86,2.45,366,0.02,1.5,32.97,18.17,0.54,0,0,FALSE,FALSE
17685,67051,36,43717,43717,13,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,16112.48,2.2,133.78,0,0,0,0,0.56,14445.13,147.5,FALSE,TRUE
17686,67208,36,43717,43717,1,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,0,0,0,39.9,40.64,0.84,30.33,0,0,0,FALSE,FALSE
17687,67311,36,43717,43717,8,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,107481.25,2.17,91,0,0,0,0,0.8,107261.08,91,FALSE,FALSE
17688,67315,36,43717,43717,3,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
17689,67433,36,43717,43717,2,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,5910.32,2.72,369,0,0,0,0,1,5910.32,369,FALSE,FALSE
17690,67533,36,43717,43717,1,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
17691,67556,36,43717,43717,2,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,95000,3.05,1827,0,0,0,0,1,0,0,FALSE,FALSE
17692,67616,36,28817,2994,4,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,0,0,0,-120.44,-120.44,0,0,0,2966.8,658,FALSE,FALSE
17693,67645,36,27997,2994,4,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,47694.43,2.85,1461,0.55,-118.27,14.25,34,2,47694.43,1461,FALSE,FALSE
17694,67829,36,28861,2994,8,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,20107.79,2.98,1826.5,5.35,3552.2,61.47,14.75,0.67,1000,304.33,FALSE,FALSE
17695,67957,36,43717,43717,2,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,7513.57,2.83,511,0,0,0,0,1,7513.57,511,FALSE,FALSE
17696,68048,36,43717,43717,1,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
17697,68066,36,27862,2994,3,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,27517.81,3.02,1461.33,0,0,0,0,0.67,27517.81,1461.33,FALSE,FALSE
17698,68240,36,43717,43717,3,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,7713.15,2.85,736,0,0,0,0,1.5,7511.41,736,FALSE,TRUE
17699,68320,36,24454,2994,13,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,14611.51,2.75,731.5,0,0,0,0,0.33,42605.65,548.5,FALSE,FALSE
17700,68499,36,43717,43717,2,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,0,0,0,0,0,0,0,0,8168.35,366.5,FALSE,FALSE
17701,68733,36,43717,43717,12,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,8666.67,2.92,1583.33,0,0,0,0,0.27,2090.9,531.73,FALSE,FALSE
17702,68814,36,43717,43717,1,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,0,0,0,0,0,0,0,0,27494.6,1827,FALSE,FALSE
17703,68835,36,43717,43717,1,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,0,0,0,0,0,0,0,0,14655.29,1826,FALSE,FALSE
17704,69062,36,43717,43717,1,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
17705,69066,36,19631,2994,9,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,5000,2.3,405.33,100000,29548.43,199.01,30.5,0.36,8545.69,299.55,FALSE,FALSE
17706,69203,36,43717,43717,4,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,10656.74,2.17,60.67,0,0,0,0,0.57,10627.74,60.57,FALSE,FALSE
17707,69250,36,43717,43717,2,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,0,0,0,0,0,0,0,0,2202.31,365.5,FALSE,FALSE
17708,69340,36,43717,43717,15,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,11602.3,2.53,974,0,0,0,0,0.33,4393.66,670.53,FALSE,FALSE
17709,69400,36,43717,43717,18,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,6312.54,2.13,91,0,0,0,0,0.28,6750.71,928.93,FALSE,FALSE
17710,69519,36,43717,43717,1,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
17711,69627,36,43717,43717,6,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,27256.44,2.98,1826.5,0,0,0,0,0.57,22843.02,1826.71,FALSE,FALSE
17712,69825,36,43717,43717,22,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,8813.91,2.61,800.09,100,78.27,25.44,8.55,0.7,7795.35,567.95,FALSE,TRUE
17713,69987,36,43717,43717,7,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,12590.4,2.75,106,0,0,0,0,0.08,12763.52,235.5,FALSE,FALSE
17714,70144,36,43717,43717,4,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,6170.44,2.17,61.33,0,0,0,0,0.57,6153.8,60.86,FALSE,FALSE
17715,70230,36,43717,43717,5,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,18344.89,2.17,60.67,0,0,0,0,0.57,18294.96,60.57,FALSE,FALSE
17716,70235,36,43717,43717,3,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,0,0,0,0,0,0,0,0.5,30571.38,1643.5,FALSE,FALSE
17717,70418,36,30691,2994,5,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,0,0,0,-7.46,-7.46,0,0,0.17,20673.47,853,FALSE,FALSE
17718,70497,36,43717,43717,5,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,31388.38,2.75,366.5,0,0,0,0,0.4,0,0,FALSE,FALSE
17719,70525,36,43717,43717,8,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,25572.06,2.55,459,0,0,0,0,0.4,11811.65,238.1,FALSE,FALSE
17720,70668,36,43717,43717,1,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,0,0,0,0,0,0,0,0,5093.35,366,FALSE,FALSE
17721,71178,36,43717,43717,6,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,50000,2.45,1827,0,0,0,0,0.14,11952.37,1826.86,FALSE,FALSE
17722,71228,36,43717,43717,1,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,0,0,0,0,0,0,0,0,2781.82,1096,FALSE,FALSE
17723,71281,36,28385,2994,5,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,37986.05,3.3,731,0,0,0,0,0.67,12662.02,243.67,FALSE,FALSE
17724,71516,36,43717,43717,1,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
17725,71582,36,43717,43717,6,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,0,0,0,0,0,0,0,0,17676.59,244,FALSE,FALSE
17726,71716,36,43717,43717,3,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,0,0,0,0,0,0,0,0,6989.02,1826.4,FALSE,FALSE
17727,71807,36,43717,43717,1,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,0,0,0,0,0,0,0,0,11000,731,FALSE,FALSE
17728,71895,36,43717,43717,2,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,0,0,0,0,0,0,0,0,4004.14,1095.75,FALSE,FALSE
17729,72013,36,43717,43717,4,0.03,1.833333333,0.021666667,1.333333333,0.02,12,0.02,1,17325.58,2.17,60.67,0,0,0,0,0.57,17278.42,60.57,FALSE,TRUE
